Kommunenr;Kommune;KretsID;Krets;Parti;ForhåndsStemmer;Stemmer;ProsentAndel;EndringStemmer11;EndringFordeling11;EndringStemmer09;EndringFordeling09
1201;Bergen;0054;Sandsli valgkrets;SP;0;35;1,6;10;0,6;-22;-0,4
1201;Bergen;0054;Sandsli valgkrets;KRF;0;138;6,4;-43;-1,1;-31;0,3
1201;Bergen;0054;Sandsli valgkrets;V;0;141;6,5;21;1,6;7;1,7
1201;Bergen;0054;Sandsli valgkrets;H;0;883;40,9;-67;1,8;149;14,3
1201;Bergen;0054;Sandsli valgkrets;FRP;0;270;12,5;-22;0,5;-299;-8,1
1201;Bergen;0054;Sandsli valgkrets;MDG;0;45;2,1;23;1,2;40;1,9
1201;Bergen;0054;Sandsli valgkrets;RØDT;0;12;0,6;-14;-0,5;-28;-0,9
1201;Bergen;0054;Sandsli valgkrets;KRISTNE;0;12;0,6;12;0,6;12;0,6
1201;Bergen;0054;Sandsli valgkrets;KYST;0;2;0,1;-3;-0,1;0;0
1201;Bergen;0054;Sandsli valgkrets;NKP;0;1;0;-1;0;1;0
1201;Bergen;0054;Sandsli valgkrets;PIR;0;12;0,6;12;0,6;12;0,6
1201;Bergen;0054;Sandsli valgkrets;PP;0;0;0;-21;-0,9;-7;-0,3
1201;Bergen;0054;Sandsli valgkrets;FOLKEM;0;0;0;0;0;0;0
1201;Bergen;0054;Sandsli valgkrets;DEMN;0;4;0,2;2;0,1;4;0,2
1201;Bergen;0054;Sandsli valgkrets;Andre2;0;0;0;-14;-0,6;-8;-0,3
1201;Bergen;0055;Rå valgkrets;A;0;502;22,5;-385;-5,3;-540;-6,1
1201;Bergen;0055;Rå valgkrets;SV;0;103;4,6;2;1,4;-77;-0,3
1201;Bergen;0055;Rå valgkrets;SP;0;36;1,6;-12;0,1;-57;-0,9
1201;Bergen;0055;Rå valgkrets;KRF;0;120;5,4;-50;0;-66;0,3
1201;Bergen;0055;Rå valgkrets;V;0;167;7,5;-57;0,4;-63;1,2
1201;Bergen;0055;Rå valgkrets;H;0;947;42,4;-377;0,9;-192;11,2
1201;Bergen;0055;Rå valgkrets;FRP;0;236;10,6;-85;0,5;-439;-7,9
1201;Bergen;0055;Rå valgkrets;MDG;0;81;3,6;46;2,5;76;3,5
1201;Bergen;0055;Rå valgkrets;RØDT;0;16;0,7;-18;-0,3;-58;-1,3
1201;Bergen;0055;Rå valgkrets;DEMN;0;0;0;-6;-0,2;0;0
1201;Bergen;0055;Rå valgkrets;KRISTNE;0;11;0,5;11;0,5;11;0,5
1201;Bergen;0055;Rå valgkrets;KYST;0;1;0;-3;-0,1;0;0
1201;Bergen;0055;Rå valgkrets;NKP;0;0;0;0;0;-1;0
1201;Bergen;0055;Rå valgkrets;PIR;0;9;0,4;9;0,4;9;0,4
1201;Bergen;0055;Rå valgkrets;FOLKEM;0;2;0,1;2;0,1;2;0,1
1201;Bergen;0055;Rå valgkrets;PP;0;5;0,2;-10;-0,2;-5;-0,1
1201;Bergen;0055;Rå valgkrets;Andre2;0;0;0;-22;-0,7;-18;-0,5
1201;Bergen;0056;Hjellestad valgkrets;A;0;176;16,4;-76;-5,1;-146;-6,5
1201;Bergen;0056;Hjellestad valgkrets;SV;0;38;3,5;6;0,8;-24;-0,9
1201;Bergen;0056;Hjellestad valgkrets;SP;0;28;2,6;3;0,5;-17;-0,6
1201;Bergen;0056;Hjellestad valgkrets;KRF;0;45;4,2;3;0,6;-8;0,4
1201;Bergen;0056;Hjellestad valgkrets;V;0;58;5,4;2;0,6;-1;1,2
1201;Bergen;0056;Hjellestad valgkrets;H;0;524;48,7;-43;0,4;78;17,1
1201;Bergen;0056;Hjellestad valgkrets;FRP;0;168;15,6;1;1,4;-224;-12,2
1201;Bergen;0056;Hjellestad valgkrets;MDG;0;29;2,7;19;1,8;25;2,4
1201;Bergen;0056;Hjellestad valgkrets;PIR;0;6;0,6;6;0,6;6;0,6
1201;Bergen;0056;Hjellestad valgkrets;KYST;0;0;0;-2;-0,2;-1;-0,1
1201;Bergen;0056;Hjellestad valgkrets;KRISTNE;0;0;0;0;0;0;0
1201;Bergen;0056;Hjellestad valgkrets;DEMN;0;0;0;-1;-0,1;0;0
1201;Bergen;0056;Hjellestad valgkrets;RØDT;0;3;0,3;-3;-0,2;-13;-0,9
1201;Bergen;0056;Hjellestad valgkrets;PP;0;1;0,1;-5;-0,4;-4;-0,3
1201;Bergen;0056;Hjellestad valgkrets;FOLKEM;0;0;0;0;0;0;0
1201;Bergen;0056;Hjellestad valgkrets;NKP;0;0;0;-1;-0,1;-1;-0,1
1201;Bergen;0056;Hjellestad valgkrets;Andre2;0;0;0;-6;-0,5;-4;-0,3
1201;Bergen;0057;Skeie valgkrets;A;0;236;21,4;-12;-3,6;-73;-6,4
1201;Bergen;0057;Skeie valgkrets;SV;0;47;4,3;19;1,4;4;0,4
1201;Bergen;0057;Skeie valgkrets;SP;0;28;2,5;5;0,2;-25;-2,2
1201;Bergen;0057;Skeie valgkrets;KRF;0;42;3,8;9;0,5;1;0,1
1201;Bergen;0057;Skeie valgkrets;V;0;84;7,6;32;2,4;14;1,3
1201;Bergen;0057;Skeie valgkrets;H;0;505;45,8;32;-1,8;152;14
1201;Bergen;0057;Skeie valgkrets;FRP;0;122;11,1;18;0,6;-94;-8,4
1201;Bergen;0057;Skeie valgkrets;MDG;0;23;2,1;14;1,2;22;2
1201;Bergen;0057;Skeie valgkrets;RØDT;0;5;0,5;-1;-0,2;-11;-1
1201;Bergen;0057;Skeie valgkrets;DEMN;0;0;0;-3;-0,3;0;0
1201;Bergen;0057;Skeie valgkrets;KRISTNE;0;4;0,4;4;0,4;4;0,4
1201;Bergen;0057;Skeie valgkrets;KYST;0;1;0,1;-2;-0,2;1;0,1
1201;Bergen;0057;Skeie valgkrets;PIR;0;3;0,3;3;0,3;3;0,3
1201;Bergen;0057;Skeie valgkrets;PP;0;1;0,1;-2;-0,2;-1;-0,1
1201;Bergen;0057;Skeie valgkrets;FOLKEM;0;1;0,1;1;0,1;1;0,1
1201;Bergen;0057;Skeie valgkrets;NKP;0;0;0;-1;-0,1;-1;-0,1
1201;Bergen;0057;Skeie valgkrets;Andre2;0;0;0;-7;-0,7;-4;-0,4
1201;Bergen;0058;Liland valgkrets;A;0;304;21,8;-61;-3,6;-157;-5,6
1201;Bergen;0058;Liland valgkrets;SV;0;41;2,9;17;1,3;-7;0,1
1201;Bergen;0058;Liland valgkrets;SP;0;30;2,2;0;0,1;-27;-1,2
1201;Bergen;0058;Liland valgkrets;KRF;0;129;9,3;-19;-1,1;-36;-0,6
1201;Bergen;0058;Liland valgkrets;V;0;84;6;16;1,3;18;2,1
1201;Bergen;0058;Liland valgkrets;H;0;530;38;20;2,5;154;15,7
1201;Bergen;0058;Liland valgkrets;FRP;0;231;16,6;-11;-0,3;-228;-10,8
1201;Bergen;0058;Liland valgkrets;MDG;0;19;1,4;4;0,3;7;0,6
1201;Bergen;0058;Liland valgkrets;PP;0;1;0,1;-5;-0,3;-3;-0,2
1201;Bergen;0058;Liland valgkrets;PIR;0;4;0,3;4;0,3;4;0,3
1201;Bergen;0058;Liland valgkrets;NKP;0;1;0,1;0;0;1;0,1
1201;Bergen;0058;Liland valgkrets;KYST;0;0;0;-2;-0,1;0;0
1201;Bergen;0058;Liland valgkrets;KRISTNE;0;10;0,7;10;0,7;10;0,7
1201;Bergen;0058;Liland valgkrets;DEMN;0;0;0;-1;-0,1;0;0
1201;Bergen;0058;Liland valgkrets;RØDT;0;7;0,5;-12;-0,8;-16;-0,9
1201;Bergen;0058;Liland valgkrets;FOLKEM;0;2;0,1;2;0,1;2;0,1
1201;Bergen;0058;Liland valgkrets;Andre2;0;0;0;-4;-0,3;-8;-0,5
1201;Bergen;0059;Søreide valgkrets;A;0;410;19,6;-258;-5,1;-441;-7,4
1201;Bergen;0059;Søreide valgkrets;SV;0;67;3,2;7;1;-55;-0,7
1201;Bergen;0059;Søreide valgkrets;SP;0;35;1,7;-1;0,3;-48;-1
1201;Bergen;0059;Søreide valgkrets;KRF;0;102;4,9;-59;-1,1;-92;-1,3
1201;Bergen;0059;Søreide valgkrets;V;0;122;5,8;-21;0,5;-2;1,9
1201;Bergen;0059;Søreide valgkrets;H;0;982;46,8;-203;3,1;-5;15,6
1201;Bergen;0059;Søreide valgkrets;FRP;0;303;14,4;-40;1,8;-425;-8,6
1201;Bergen;0059;Søreide valgkrets;MDG;0;47;2,2;7;0,8;36;1,9
1201;Bergen;0059;Søreide valgkrets;RØDT;0;6;0,3;-25;-0,9;-45;-1,3
1201;Bergen;0059;Søreide valgkrets;KRISTNE;0;11;0,5;11;0,5;11;0,5
1201;Bergen;0059;Søreide valgkrets;KYST;0;2;0,1;-3;-0,1;0;0
1201;Bergen;0059;Søreide valgkrets;NKP;0;0;0;0;0;0;0
1201;Bergen;0059;Søreide valgkrets;PIR;0;6;0,3;6;0,3;6;0,3
1201;Bergen;0059;Søreide valgkrets;PP;0;2;0,1;-15;-0,5;-2;0
1201;Bergen;0059;Søreide valgkrets;FOLKEM;0;0;0;0;0;0;0
1201;Bergen;0059;Søreide valgkrets;DEMN;0;2;0,1;-3;-0,1;2;0,1
1201;Bergen;0059;Søreide valgkrets;Andre2;0;0;0;-17;-0,6;-2;-0,1
1201;Bergen;0061;Lyshovden valgkrets;A;0;473;31,7;-265;-4,1;-510;-5,5
1201;Bergen;0061;Lyshovden valgkrets;SV;0;86;5,8;12;2,2;-40;1
1201;Bergen;0061;Lyshovden valgkrets;SP;0;24;1,6;4;0,6;-27;-0,3
1201;Bergen;0061;Lyshovden valgkrets;KRF;0;79;5,3;-24;0,3;-35;1
1201;Bergen;0061;Lyshovden valgkrets;V;0;69;4,6;-45;-0,9;-35;0,7
1201;Bergen;0061;Lyshovden valgkrets;H;0;456;30,6;-193;-0,9;-108;9,2
1201;Bergen;0061;Lyshovden valgkrets;FRP;0;232;15,5;-47;2;-360;-6,9
1201;Bergen;0061;Lyshovden valgkrets;MDG;0;37;2,5;20;1,7;21;1,9
1201;Bergen;0061;Lyshovden valgkrets;DEMN;0;1;0,1;-1;0;1;0,1
1201;Bergen;0061;Lyshovden valgkrets;KRISTNE;0;5;0,3;5;0,3;5;0,3
1201;Bergen;0061;Lyshovden valgkrets;KYST;0;2;0,1;-1;0;0;0,1
1201;Bergen;0061;Lyshovden valgkrets;NKP;0;0;0;-1;0;-3;-0,1
1201;Bergen;0061;Lyshovden valgkrets;PIR;0;5;0,3;5;0,3;5;0,3
1201;Bergen;0061;Lyshovden valgkrets;PP;0;5;0,3;-12;-0,5;-4;0
1201;Bergen;0061;Lyshovden valgkrets;FOLKEM;0;0;0;0;0;0;0
1201;Bergen;0061;Lyshovden valgkrets;RØDT;0;18;1,2;-14;-0,3;-45;-1,2
1201;Bergen;0061;Lyshovden valgkrets;Andre2;0;0;0;-11;-0,5;-12;-0,5
1201;Bergen;0062;Lynghaug valgkrets;A;0;737;30,9;-483;-6,1;-814;-7,9
1201;Bergen;0062;Lynghaug valgkrets;SV;0;155;6,5;13;2,2;-77;0,7
1201;Bergen;0062;Lynghaug valgkrets;SP;0;37;1,6;-5;0,3;-44;-0,5
1201;Bergen;0062;Lynghaug valgkrets;KRF;0;99;4,2;-67;-0,9;-88;-0,5
1201;Bergen;0062;Lynghaug valgkrets;V;0;121;5,1;-36;0,3;-28;1,3
1201;Bergen;0062;Lynghaug valgkrets;H;0;730;30,6;-199;2,5;64;14
1201;Bergen;0062;Lynghaug valgkrets;FRP;0;381;16;-75;2,2;-571;-7,8
1201;Bergen;0062;Lynghaug valgkrets;MDG;0;55;2,3;17;1,2;46;2,1
1201;Bergen;0062;Lynghaug valgkrets;KRISTNE;0;20;0,8;20;0,8;20;0,8
1201;Bergen;0062;Lynghaug valgkrets;KYST;0;2;0,1;-7;-0,2;-3;0
1201;Bergen;0062;Lynghaug valgkrets;NKP;0;0;0;-7;-0,2;-7;-0,2
1201;Bergen;0062;Lynghaug valgkrets;PIR;0;13;0,5;13;0,5;13;0,5
1201;Bergen;0062;Lynghaug valgkrets;PP;0;6;0,3;-30;-0,8;-14;-0,2
1201;Bergen;0062;Lynghaug valgkrets;DEMN;0;0;0;-12;-0,4;0;0
1201;Bergen;0062;Lynghaug valgkrets;FOLKEM;0;2;0,1;2;0,1;2;0,1
1201;Bergen;0062;Lynghaug valgkrets;RØDT;0;24;1;-44;-1,1;-100;-2,1
1201;Bergen;0062;Lynghaug valgkrets;Andre2;0;0;0;-16;-0,5;-11;-0,3
1201;Bergen;0063;Ortun valgkrets;A;0;1208;29,6;-445;-1;-954;-3,5
1201;Bergen;0063;Ortun valgkrets;SV;0;209;5,1;22;1,7;-106;0,3
1201;Bergen;0063;Ortun valgkrets;SP;0;63;1,5;3;0,4;-64;-0,4
1201;Bergen;0063;Ortun valgkrets;KRF;0;182;4,5;-103;-0,8;-117;-0,1
1201;Bergen;0063;Ortun valgkrets;V;0;255;6,3;-53;0,5;-59;1,4
1201;Bergen;0063;Ortun valgkrets;H;0;1416;34,7;-535;-1,5;-180;10,3
1201;Bergen;0063;Ortun valgkrets;FRP;0;570;14;-107;1,4;-889;-8,4
1201;Bergen;0063;Ortun valgkrets;MDG;0;99;2,4;20;1;81;2,2
1201;Bergen;0063;Ortun valgkrets;FOLKEM;0;3;0,1;3;0,1;3;0,1
1201;Bergen;0063;Ortun valgkrets;PP;0;5;0,1;-37;-0,7;-24;-0,3
1201;Bergen;0063;Ortun valgkrets;PIR;0;10;0,2;10;0,2;10;0,2
1201;Bergen;0063;Ortun valgkrets;KYST;0;4;0,1;-4;-0,1;0;0
1201;Bergen;0063;Ortun valgkrets;RØDT;0;34;0,8;-49;-0,7;-149;-2
1201;Bergen;0063;Ortun valgkrets;KRISTNE;0;15;0,4;15;0,4;15;0,4
1201;Bergen;0063;Ortun valgkrets;DEMN;0;3;0,1;-10;-0,2;3;0,1
1201;Bergen;0063;Ortun valgkrets;NKP;0;0;0;-5;-0,1;-4;-0,1
1201;Bergen;0063;Ortun valgkrets;Andre2;0;0;0;-36;-0,7;-19;-0,3
1201;Bergen;0067;Olsvik valgkrets;A;0;810;29,1;-334;-4;-684;-5,9
1201;Bergen;0067;Olsvik valgkrets;SV;0;108;3,9;11;1,1;-57;0
1201;Bergen;0067;Olsvik valgkrets;SP;0;29;1;-25;-0,5;-72;-1,3
1201;Bergen;0067;Olsvik valgkrets;KRF;0;133;4,8;-53;-0,6;-52;0,4
1201;Bergen;0067;Olsvik valgkrets;V;0;126;4,5;-10;0,6;4;1,7
1201;Bergen;0067;Olsvik valgkrets;H;0;931;33,5;-193;0,9;78;13,5
1201;Bergen;0067;Olsvik valgkrets;FRP;0;506;18,2;-46;2,2;-684;-9,7
1201;Bergen;0067;Olsvik valgkrets;MDG;0;65;2,3;21;1,1;50;2
1201;Bergen;0067;Olsvik valgkrets;PP;0;9;0,3;-22;-0,6;-3;0
1201;Bergen;0067;Olsvik valgkrets;NKP;0;2;0,1;-6;-0,2;-5;-0,1
1201;Bergen;0067;Olsvik valgkrets;PIR;0;10;0,4;10;0,4;10;0,4
1201;Bergen;0067;Olsvik valgkrets;RØDT;0;22;0,8;-20;-0,4;-85;-1,7
1201;Bergen;0067;Olsvik valgkrets;FOLKEM;0;4;0,1;4;0,1;4;0,1
1201;Bergen;0067;Olsvik valgkrets;KRISTNE;0;13;0,5;13;0,5;13;0,5
1201;Bergen;0067;Olsvik valgkrets;DEMN;0;9;0,3;2;0,1;9;0,3
1201;Bergen;0067;Olsvik valgkrets;KYST;0;3;0,1;-7;-0,2;0;0
1201;Bergen;0067;Olsvik valgkrets;Andre2;0;0;0;-19;-0,6;-12;-0,3
1201;Bergen;0068;Vadmyra valgkrets;A;0;766;29,5;-128;-5,9;-501;-8,1
1201;Bergen;0068;Vadmyra valgkrets;SV;0;91;3,5;20;0,7;-66;-1,2
1201;Bergen;0068;Vadmyra valgkrets;SP;0;32;1,2;11;0,4;-29;-0,6
1201;Bergen;0068;Vadmyra valgkrets;KRF;0;104;4;-13;-0,6;-31;0
1201;Bergen;0068;Vadmyra valgkrets;V;0;129;5;17;0,5;37;2,2
1201;Bergen;0068;Vadmyra valgkrets;H;0;820;31,6;93;2,8;259;15
1201;Bergen;0068;Vadmyra valgkrets;FRP;0;527;20,3;100;3,4;-417;-7,7
1201;Bergen;0068;Vadmyra valgkrets;MDG;0;61;2,4;33;1,2;51;2,1
1201;Bergen;0068;Vadmyra valgkrets;PP;0;6;0,2;-22;-0,9;-17;-0,5
1201;Bergen;0068;Vadmyra valgkrets;PIR;0;13;0,5;13;0,5;13;0,5
1201;Bergen;0068;Vadmyra valgkrets;NKP;0;0;0;-4;-0,2;-1;0
1201;Bergen;0068;Vadmyra valgkrets;KYST;0;3;0,1;-2;-0,1;2;0,1
1201;Bergen;0068;Vadmyra valgkrets;KRISTNE;0;14;0,5;14;0,5;14;0,5
1201;Bergen;0068;Vadmyra valgkrets;FOLKEM;0;2;0,1;2;0,1;2;0,1
1201;Bergen;0068;Vadmyra valgkrets;RØDT;0;23;0,9;-39;-1,6;-75;-2
1201;Bergen;0068;Vadmyra valgkrets;DEMN;0;2;0,1;-6;-0,2;2;0,1
1201;Bergen;0068;Vadmyra valgkrets;Andre2;0;0;0;-17;-0,7;-17;-0,5
1201;Bergen;0069;Mathopen valgkrets;A;0;330;27,1;-57;-1,3;-190;-4,5
1201;Bergen;0069;Mathopen valgkrets;SV;0;30;2,5;-15;-0,8;-21;-0,6
1201;Bergen;0069;Mathopen valgkrets;SP;0;12;1;2;0,3;-13;-0,5
1201;Bergen;0069;Mathopen valgkrets;KRF;0;67;5,5;-15;-0,5;-28;-0,3
1201;Bergen;0069;Mathopen valgkrets;V;0;60;4,9;12;1,4;-4;1
1201;Bergen;0069;Mathopen valgkrets;H;0;478;39,2;-63;-0,5;28;11,9
1201;Bergen;0069;Mathopen valgkrets;FRP;0;200;16,4;7;2,3;-183;-6,8
1201;Bergen;0069;Mathopen valgkrets;MDG;0;27;2,2;11;1;19;1,7
1201;Bergen;0069;Mathopen valgkrets;PP;0;4;0,3;-7;-0,5;-3;-0,1
1201;Bergen;0069;Mathopen valgkrets;PIR;0;0;0;0;0;0;0
1201;Bergen;0069;Mathopen valgkrets;NKP;0;0;0;0;0;-1;-0,1
1201;Bergen;0069;Mathopen valgkrets;KYST;0;2;0,2;-4;-0,3;2;0,2
1201;Bergen;0069;Mathopen valgkrets;KRISTNE;0;1;0,1;1;0,1;1;0,1
1201;Bergen;0069;Mathopen valgkrets;DEMN;0;0;0;-1;-0,1;0;0
1201;Bergen;0069;Mathopen valgkrets;RØDT;0;8;0,7;-14;-1;-30;-1,6
1201;Bergen;0069;Mathopen valgkrets;FOLKEM;0;0;0;0;0;0;0
1201;Bergen;0069;Mathopen valgkrets;Andre2;0;0;0;-2;-0,1;-7;-0,4
1201;Bergen;0070;Alvøen valgkrets;A;0;489;27;-219;-3,8;-379;-5,2
1201;Bergen;0070;Alvøen valgkrets;SV;0;68;3,8;9;1,2;-37;-0,1
1201;Bergen;0070;Alvøen valgkrets;SP;0;17;0,9;-5;0;-29;-0,8
1201;Bergen;0070;Alvøen valgkrets;KRF;0;76;4,2;-39;-0,8;-53;-0,6
1201;Bergen;0070;Alvøen valgkrets;V;0;90;5;-5;0,8;-13;1,1
1201;Bergen;0070;Alvøen valgkrets;H;0;763;42,1;-147;2,5;64;16,2
1201;Bergen;0070;Alvøen valgkrets;FRP;0;249;13,7;-58;0,4;-429;-11,4
1201;Bergen;0070;Alvøen valgkrets;MDG;0;38;2,1;16;1,1;27;1,7
1201;Bergen;0070;Alvøen valgkrets;FOLKEM;0;0;0;0;0;0;0
1201;Bergen;0070;Alvøen valgkrets;RØDT;0;5;0,3;-22;-0,9;-42;-1,5
1201;Bergen;0070;Alvøen valgkrets;KRISTNE;0;5;0,3;5;0,3;5;0,3
1201;Bergen;0070;Alvøen valgkrets;KYST;0;0;0;-1;0;0;0
1201;Bergen;0070;Alvøen valgkrets;NKP;0;1;0,1;0;0;1;0,1
1201;Bergen;0070;Alvøen valgkrets;PIR;0;7;0,4;7;0,4;7;0,4
1201;Bergen;0070;Alvøen valgkrets;DEMN;0;2;0,1;-5;-0,2;2;0,1
1201;Bergen;0070;Alvøen valgkrets;PP;0;2;0,1;-12;-0,5;-3;-0,1
1201;Bergen;0070;Alvøen valgkrets;Andre2;0;0;0;-11;-0,5;-7;-0,3
1201;Bergen;0071;Bjørndalsskogen valgkrets;A;0;263;28,9;-121;-6,8;-227;-7,6
1201;Bergen;0071;Bjørndalsskogen valgkrets;SV;0;40;4,4;5;1,1;-28;-0,7
1201;Bergen;0071;Bjørndalsskogen valgkrets;SP;0;14;1,5;-1;0,1;-21;-1,1
1201;Bergen;0071;Bjørndalsskogen valgkrets;KRF;0;63;6,9;4;1,4;0;2,2
1201;Bergen;0071;Bjørndalsskogen valgkrets;V;0;32;3,5;3;0,8;4;1,4
1201;Bergen;0071;Bjørndalsskogen valgkrets;H;0;305;33,5;-43;1,2;39;13,7
1201;Bergen;0071;Bjørndalsskogen valgkrets;FRP;0;151;16,6;-11;1,6;-201;-9,7
1201;Bergen;0071;Bjørndalsskogen valgkrets;MDG;0;18;2;8;1;16;1,8
1201;Bergen;0071;Bjørndalsskogen valgkrets;KYST;0;1;0,1;-2;-0,2;0;0
1201;Bergen;0071;Bjørndalsskogen valgkrets;DEMN;0;1;0,1;-2;-0,2;1;0,1
1201;Bergen;0071;Bjørndalsskogen valgkrets;RØDT;0;9;1;-1;0,1;-17;-0,9
1201;Bergen;0071;Bjørndalsskogen valgkrets;NKP;0;0;0;-1;-0,1;-1;-0,1
1201;Bergen;0071;Bjørndalsskogen valgkrets;PIR;0;5;0,5;5;0,5;5;0,5
1201;Bergen;0071;Bjørndalsskogen valgkrets;PP;0;1;0,1;-7;-0,6;-2;-0,1
1201;Bergen;0071;Bjørndalsskogen valgkrets;FOLKEM;0;0;0;0;0;0;0
1201;Bergen;0071;Bjørndalsskogen valgkrets;KRISTNE;0;7;0,8;7;0,8;7;0,8
1201;Bergen;0071;Bjørndalsskogen valgkrets;Andre2;0;0;0;-10;-0,9;-6;-0,4
1201;Bergen;0074;Damsgård valgkrets;A;0;624;29;-361;-4,2;-534;-3,8
1201;Bergen;0074;Damsgård valgkrets;SV;0;159;7,4;-12;1,6;-128;-0,7
1201;Bergen;0074;Damsgård valgkrets;SP;0;45;2,1;-18;0;-59;-0,9
1201;Bergen;0074;Damsgård valgkrets;KRF;0;90;4,2;-31;0,1;-69;-0,3
1201;Bergen;0074;Damsgård valgkrets;V;0;134;6,2;-87;-1,2;-45;1,2
1201;Bergen;0074;Damsgård valgkrets;H;0;605;28,1;-160;2,3;-42;9,8
1201;Bergen;0074;Damsgård valgkrets;FRP;0;329;15,3;-74;1,7;-462;-7,1
1201;Bergen;0074;Damsgård valgkrets;MDG;0;93;4,3;34;2,3;67;3,6
1201;Bergen;0074;Damsgård valgkrets;FOLKEM;0;0;0;0;0;0;0
1201;Bergen;0074;Damsgård valgkrets;PP;0;5;0,2;-23;-0,7;-10;-0,2
1201;Bergen;0074;Damsgård valgkrets;PIR;0;17;0,8;17;0,8;17;0,8
1201;Bergen;0074;Damsgård valgkrets;NKP;0;4;0,2;-1;0;2;0,1
1201;Bergen;0074;Damsgård valgkrets;KYST;0;2;0,1;-1;0;-2;0
1201;Bergen;0074;Damsgård valgkrets;KRISTNE;0;14;0,7;14;0,7;14;0,7
1201;Bergen;0074;Damsgård valgkrets;DEMN;0;2;0,1;-11;-0,3;2;0,1
1201;Bergen;0074;Damsgård valgkrets;RØDT;0;27;1,3;-59;-1,6;-109;-2,6
1201;Bergen;0074;Damsgård valgkrets;Andre2;0;0;0;-40;-1,3;-18;-0,5
1201;Bergen;0076;Nygårdslien valgkrets;A;0;668;28,1;-265;-5,2;-531;-7
1201;Bergen;0076;Nygårdslien valgkrets;SV;0;140;5,9;37;2,2;-38;0,7
1201;Bergen;0076;Nygårdslien valgkrets;SP;0;50;2,1;8;0,6;-62;-1,2
1201;Bergen;0076;Nygårdslien valgkrets;KRF;0;108;4,5;-17;0,1;-35;0,4
1201;Bergen;0076;Nygårdslien valgkrets;V;0;134;5,6;-23;0;-11;1,4
1201;Bergen;0076;Nygårdslien valgkrets;H;0;808;34;-104;1,4;122;13,9
1201;Bergen;0076;Nygårdslien valgkrets;FRP;0;319;13,4;-59;-0,1;-498;-10,5
1201;Bergen;0076;Nygårdslien valgkrets;MDG;0;97;4,1;67;3;87;3,8
1201;Bergen;0076;Nygårdslien valgkrets;KYST;0;1;0;-12;-0,4;-3;-0,1
1201;Bergen;0076;Nygårdslien valgkrets;RØDT;0;20;0,8;-28;-0,9;-75;-1,9
1201;Bergen;0076;Nygårdslien valgkrets;NKP;0;0;0;-4;-0,1;-4;-0,1
1201;Bergen;0076;Nygårdslien valgkrets;PIR;0;9;0,4;9;0,4;9;0,4
1201;Bergen;0076;Nygårdslien valgkrets;DEMN;0;3;0,1;-3;-0,1;3;0,1
1201;Bergen;0076;Nygårdslien valgkrets;KRISTNE;0;6;0,3;6;0,3;6;0,3
1201;Bergen;0076;Nygårdslien valgkrets;FOLKEM;0;3;0,1;3;0,1;3;0,1
1201;Bergen;0076;Nygårdslien valgkrets;PP;0;10;0,4;-11;-0,3;2;0,2
1201;Bergen;0076;Nygårdslien valgkrets;Andre2;0;0;0;-28;-1;-13;-0,4
1201;Bergen;0077;Sædalen valgkrets;A;0;361;27,9;-59;-1,4;361;
1201;Bergen;0077;Sædalen valgkrets;SV;0;89;6,9;5;1;89;
1201;Bergen;0077;Sædalen valgkrets;SP;0;36;2,8;7;0,8;36;
1201;Bergen;0077;Sædalen valgkrets;KRF;0;79;6,1;-8;0;79;
1201;Bergen;0077;Sædalen valgkrets;V;0;116;9;-15;-0,2;116;
1201;Bergen;0077;Sædalen valgkrets;H;0;417;32,2;-49;-0,3;417;
1201;Bergen;0077;Sædalen valgkrets;FRP;0;115;8,9;4;1,1;115;
1201;Bergen;0077;Sædalen valgkrets;MDG;0;57;4,4;27;2,3;57;
1201;Bergen;0077;Sædalen valgkrets;RØDT;0;14;1,1;-14;-0,9;14;
1201;Bergen;0077;Sædalen valgkrets;DEMN;0;0;0;-2;-0,1;0;
1201;Bergen;0077;Sædalen valgkrets;KRISTNE;0;0;0;0;0;0;
1201;Bergen;0077;Sædalen valgkrets;KYST;0;0;0;-1;-0,1;0;
1201;Bergen;0077;Sædalen valgkrets;NKP;0;0;0;-2;-0,1;0;
1201;Bergen;0077;Sædalen valgkrets;PIR;0;6;0,5;6;0,5;6;
1201;Bergen;0077;Sædalen valgkrets;PP;0;5;0,4;3;0,2;5;
1201;Bergen;0077;Sædalen valgkrets;FOLKEM;0;1;0,1;1;0,1;1;
1201;Bergen;0077;Sædalen valgkrets;Andre2;0;0;0;-41;-2,9;0;
1201;Bergen;VIRT;Uoppgitt krets;A;14548;14549;25;13320;-3,9;13561;-6,4
1201;Bergen;VIRT;Uoppgitt krets;SV;3335;3335;5,7;3019;-1,7;3012;-4,5
1201;Bergen;VIRT;Uoppgitt krets;SP;1033;1033;1,8;970;0,3;938;-1,2
1201;Bergen;VIRT;Uoppgitt krets;KRF;3357;3359;5,8;3119;0,1;3221;1,4
1201;Bergen;VIRT;Uoppgitt krets;V;3541;3541;6,1;3048;-5,5;3285;-2,1
1201;Bergen;VIRT;Uoppgitt krets;H;20008;20015;34,3;18797;5,7;19407;15
1201;Bergen;VIRT;Uoppgitt krets;FRP;8307;8309;14,3;8010;7,2;7791;-2,2
1201;Bergen;VIRT;Uoppgitt krets;MDG;2490;2490;4,3;2343;0,8;2457;3,2
